x,y
-10.0,126.32800840914423
-9.797979797979798,115.84377702344602
-9.595959595959595,112.89199631552778
-9.393939393939394,115.51218388866864
-9.191919191919192,106.7413169978515
-8.98989898989899,107.40233849332255
-8.787878787878787,102.11281582586032
-8.585858585858587,85.6911304103619
-8.383838383838384,99.82673280254683
-8.181818181818182,81.52421830320047
-7.979797979797979,85.83285039806223
-7.777777777777778,74.3282514299471
-7.575757575757576,76.01551507600405
-7.373737373737374,85.48226611623377
-7.171717171717171,72.6002078743531
-6.96969696969697,65.05214184937212
-6.767676767676768,69.24078079228106
-6.565656565656566,61.476492029540154
-6.363636363636363,57.12821865240824
-6.161616161616162,56.3839957747933
-5.959595959595959,41.79206267690007
-5.757575757575758,60.11226679453446
-5.555555555555555,50.351280339519846
-5.353535353535354,44.04896622723963
-5.151515151515151,30.872830309057775
-4.94949494949495,39.97057897373354
-4.747474747474747,31.34808239228296
-4.545454545454546,35.596410973632175
-4.343434343434343,29.450639029058518
-4.141414141414142,21.452813612471246
-3.9393939393939394,21.28683792931023
-3.737373737373738,26.731938079603875
-3.5353535353535355,18.89475951135506
-3.333333333333333,29.53503015549923
-3.1313131313131315,20.52820899503659
-2.929292929292929,16.988643241466736
-2.7272727272727275,18.530960784692507
-2.525252525252525,14.2599156544928
-2.3232323232323235,5.120018908386758
-2.121212121212121,4.342778396641455
-1.9191919191919187,14.988599338052786
-1.717171717171718,18.965801473735237
-1.5151515151515156,4.953517195090537
-1.3131313131313131,2.3712277333750205
-1.1111111111111107,2.1040726009082054
-0.9090909090909101,4.805688873951511
-0.7070707070707076,13.782410446513111
-0.5050505050505052,3.0031267445859298
-0.30303030303030276,3.6974293218000116
-0.10101010101010033,8.626543938808195
0.10101010101010033,-1.2580350620073513
0.30303030303030276,3.4660391541471833
0.5050505050505052,-2.0301969308246726
0.7070707070707076,-0.22603314529993446
0.9090909090909083,3.683169188481987
1.1111111111111107,-3.87892987877604
1.3131313131313131,-5.05059364835119
1.5151515151515156,-3.438321254151659
1.7171717171717162,-1.2366583755965053
1.9191919191919187,-0.27294784428382846
2.121212121212121,2.2563179158892863
2.3232323232323235,18.3969314497944
2.525252525252524,0.892733202504167
2.7272727272727266,7.239585345517164
2.929292929292929,7.4297612456028
3.1313131313131315,5.158196934304921
3.333333333333334,3.167984293253113
3.5353535353535346,16.74271062165151
3.737373737373737,1.71471601786501
3.9393939393939394,9.590494250782221
4.141414141414142,7.925619551890526
4.3434343434343425,16.783088676626857
4.545454545454545,10.488113404265711
4.747474747474747,16.045539627124654
4.94949494949495,16.062544092049887
5.1515151515151505,15.904919909490118
5.353535353535353,10.065678942798757
5.555555555555555,22.80715479477623
5.757575757575758,21.63435234245108
5.9595959595959584,30.791330889714242
6.161616161616163,25.7249217014396
6.363636363636363,33.37446610032648
6.565656565656564,31.8960180657414
6.767676767676768,29.04761030129292
6.969696969696969,39.754723024025054
7.171717171717173,41.952930215151156
7.373737373737374,42.69281145267209
7.575757575757574,42.42412110931124
7.777777777777779,50.01193887296479
7.979797979797979,51.66793132170409
8.18181818181818,60.096685875545354
8.383838383838384,54.938929910987355
8.585858585858585,57.562534184032764
8.787878787878789,58.18263592168356
8.98989898989899,68.31786824833875
9.19191919191919,71.39652347861819
9.393939393939394,72.47672125920306
9.595959595959595,76.59089217149597
9.7979797979798,74.6994947354439
10.0,71.73282051056823
